S No.,Year,State,Industry,Count
4003,2020,Telangana,Safety,1
4004,2020,Telangana,Security Solutions,7
4005,2020,Telangana,Social Impact,8
4006,2020,Telangana,Social Network,13
4007,2020,Telangana,Sports,7
4008,2020,Telangana,Technology Hardware,31
4009,2020,Telangana,Telecommunication & Networking,7
4010,2020,Telangana,Textiles & Apparel,10
4011,2020,Telangana,Transportation & Storage,15
4012,2020,Telangana,Travel & Tourism,7
4013,2020,Telangana,Waste Management,2
4014,2020,Tripura,Agriculture,1
4015,2020,Tripura,AI,1
4016,2020,Tripura,Chemicals,1
4017,2020,Tripura,Construction,3
4018,2020,Tripura,Education,5
4019,2020,Tripura,Food & Beverages,1
4020,2020,Tripura,Healthcare & Lifesciences,1
4021,2020,Tripura,IT Services,2
4022,2020,Tripura,Non- Renewable Energy,1
4023,2020,Tripura,Other Specialty Retailers,1
4024,2020,Tripura,Professional & Commercial Services,1
4025,2020,Tripura,Retail,1
4026,2020,Tripura,Social Impact,1
4027,2020,Tripura,Technology Hardware,1
4028,2020,Tripura,Transportation & Storage,2
4029,2020,Uttar Pradesh,Advertising,10
4030,2020,Uttar Pradesh,Aeronautics Aerospace & Defence,6
4031,2020,Uttar Pradesh,Agriculture,51
4032,2020,Uttar Pradesh,AI,20
4033,2020,Uttar Pradesh,Analytics,8
4034,2020,Uttar Pradesh,AR VR (Augmented + Virtual Reality),5
4035,2020,Uttar Pradesh,Architecture Interior Design,14
4036,2020,Uttar Pradesh,Art & Photography,3
4037,2020,Uttar Pradesh,Automotive,13
4038,2020,Uttar Pradesh,Biotechnology,1
4039,2020,Uttar Pradesh,Chemicals,9
4040,2020,Uttar Pradesh,Computer Vision,4
4041,2020,Uttar Pradesh,Construction,96
4042,2020,Uttar Pradesh,Dating Matrimonial,1
4043,2020,Uttar Pradesh,Design,7
4044,2020,Uttar Pradesh,Education,89
4045,2020,Uttar Pradesh,Enterprise Software,17
4046,2020,Uttar Pradesh,Events,6
4047,2020,Uttar Pradesh,Fashion,20
4048,2020,Uttar Pradesh,Finance Technology,33
4049,2020,Uttar Pradesh,Food & Beverages,51
4050,2020,Uttar Pradesh,Green Technology,23
4051,2020,Uttar Pradesh,Healthcare & Lifesciences,116
4052,2020,Uttar Pradesh,House-Hold Services,17
4053,2020,Uttar Pradesh,Human Resources,54
4054,2020,Uttar Pradesh,Indic Language Startups,1
4055,2020,Uttar Pradesh,Internet of Things,19
4056,2020,Uttar Pradesh,IT Services,206
4057,2020,Uttar Pradesh,Logistics,1
4058,2020,Uttar Pradesh,Marketing,32
4059,2020,Uttar Pradesh,Media & Entertainment,22
4060,2020,Uttar Pradesh,Nanotechnology,3
4061,2020,Uttar Pradesh,Non- Renewable Energy,39
4062,2020,Uttar Pradesh,Other Specialty Retailers,18
4063,2020,Uttar Pradesh,Others,9
4064,2020,Uttar Pradesh,Professional & Commercial Services,83
4065,2020,Uttar Pradesh,Real Estate,15
4066,2020,Uttar Pradesh,Renewable Energy,48
4067,2020,Uttar Pradesh,Retail,31
4068,2020,Uttar Pradesh,Robotics,4
4069,2020,Uttar Pradesh,Safety,8
4070,2020,Uttar Pradesh,Security Solutions,17
4071,2020,Uttar Pradesh,Social Impact,9
4072,2020,Uttar Pradesh,Social Network,8
4073,2020,Uttar Pradesh,Sports,6
4074,2020,Uttar Pradesh,Technology Hardware,54
4075,2020,Uttar Pradesh,Telecommunication & Networking,16
4076,2020,Uttar Pradesh,Textiles & Apparel,39
4077,2020,Uttar Pradesh,Transportation & Storage,20
4078,2020,Uttar Pradesh,Travel & Tourism,14
4079,2020,Uttar Pradesh,Waste Management,1
4080,2020,Uttarakhand,Advertising,2
4081,2020,Uttarakhand,Agriculture,13
4082,2020,Uttarakhand,Analytics,1
4083,2020,Uttarakhand,Architecture Interior Design,1
4084,2020,Uttarakhand,Art & Photography,2
4085,2020,Uttarakhand,Automotive,1
4086,2020,Uttarakhand,Biotechnology,1
4087,2020,Uttarakhand,Construction,4
4088,2020,Uttarakhand,Dating Matrimonial,1
4089,2020,Uttarakhand,Design,1
4090,2020,Uttarakhand,Education,7
4091,2020,Uttarakhand,Fashion,1
4092,2020,Uttarakhand,Food & Beverages,11
4093,2020,Uttarakhand,Green Technology,7
4094,2020,Uttarakhand,Healthcare & Lifesciences,11
4095,2020,Uttarakhand,Human Resources,5
4096,2020,Uttarakhand,IT Services,10
4097,2020,Uttarakhand,Marketing,2
4098,2020,Uttarakhand,Nanotechnology,2
4099,2020,Uttarakhand,Other Specialty Retailers,2
4100,2020,Uttarakhand,Others,1
4101,2020,Uttarakhand,Professional & Commercial Services,8
4102,2020,Uttarakhand,Real Estate,1
4103,2020,Uttarakhand,Renewable Energy,2
4104,2020,Uttarakhand,Retail,1
4105,2020,Uttarakhand,Robotics,1
4106,2020,Uttarakhand,Security Solutions,1
4107,2020,Uttarakhand,Technology Hardware,1
4108,2020,Uttarakhand,Telecommunication & Networking,3
4109,2020,Uttarakhand,Transportation & Storage,3
4110,2020,Uttarakhand,Travel & Tourism,7
4111,2020,West Bengal,Advertising,3
4112,2020,West Bengal,Aeronautics Aerospace & Defence,1
4113,2020,West Bengal,Agriculture,13
4114,2020,West Bengal,AI,8
4115,2020,West Bengal,Analytics,3
4116,2020,West Bengal,Architecture Interior Design,3
4117,2020,West Bengal,Art & Photography,1
4118,2020,West Bengal,Automotive,3
4119,2020,West Bengal,Chemicals,1
4120,2020,West Bengal,Computer Vision,2
4121,2020,West Bengal,Construction,13
4122,2020,West Bengal,Design,2
4123,2020,West Bengal,Education,33
4124,2020,West Bengal,Enterprise Software,7
4125,2020,West Bengal,Events,1
4126,2020,West Bengal,Fashion,12
4127,2020,West Bengal,Finance Technology,11
4128,2020,West Bengal,Food & Beverages,25
4129,2020,West Bengal,Green Technology,6
4130,2020,West Bengal,Healthcare & Lifesciences,28
4131,2020,West Bengal,House-Hold Services,3
4132,2020,West Bengal,Human Resources,8
4133,2020,West Bengal,Internet of Things,7
4134,2020,West Bengal,IT Services,55
4135,2020,West Bengal,Logistics,1
4136,2020,West Bengal,Marketing,14
4137,2020,West Bengal,Media & Entertainment,7
4138,2020,West Bengal,Non- Renewable Energy,16
4139,2020,West Bengal,Other Specialty Retailers,6
4140,2020,West Bengal,Others,2
4141,2020,West Bengal,Professional & Commercial Services,30
4142,2020,West Bengal,Real Estate,2
4143,2020,West Bengal,Renewable Energy,8
4144,2020,West Bengal,Retail,18
4145,2020,West Bengal,Robotics,1
4146,2020,West Bengal,Security Solutions,2
4147,2020,West Bengal,Social Impact,1
4148,2020,West Bengal,Social Network,3
4149,2020,West Bengal,Technology Hardware,18
4150,2020,West Bengal,Telecommunication & Networking,2
4151,2020,West Bengal,Textiles & Apparel,8
4152,2020,West Bengal,Transportation & Storage,12
4153,2020,West Bengal,Travel & Tourism,5
4154,2019,Andaman and Nicobar Islands,Agriculture,1
4155,2019,Andaman and Nicobar Islands,IT Services,2
4156,2019,Andaman and Nicobar Islands,Other Specialty Retailers,1
4157,2019,Andaman and Nicobar Islands,Professional & Commercial Services,1
4158,2019,Andaman and Nicobar Islands,Travel & Tourism,3
4159,2019,Andhra Pradesh,Aeronautics Aerospace & Defence,1
4160,2019,Andhra Pradesh,Agriculture,12
4161,2019,Andhra Pradesh,AI,4
4162,2019,Andhra Pradesh,Analytics,2
4163,2019,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1
4164,2019,Andhra Pradesh,Architecture Interior Design,1
4165,2019,Andhra Pradesh,Art & Photography,1
4166,2019,Andhra Pradesh,Automotive,4
4167,2019,Andhra Pradesh,Chemicals,2
4168,2019,Andhra Pradesh,Construction,9
4169,2019,Andhra Pradesh,Design,2
4170,2019,Andhra Pradesh,Education,9
4171,2019,Andhra Pradesh,Enterprise Software,2
4172,2019,Andhra Pradesh,Events,1
4173,2019,Andhra Pradesh,Finance Technology,1
4174,2019,Andhra Pradesh,Food & Beverages,7
4175,2019,Andhra Pradesh,Green Technology,6
4176,2019,Andhra Pradesh,Healthcare & Lifesciences,16
4177,2019,Andhra Pradesh,House-Hold Services,2
4178,2019,Andhra Pradesh,Human Resources,1
4179,2019,Andhra Pradesh,Internet of Things,4
4180,2019,Andhra Pradesh,IT Services,37
4181,2019,Andhra Pradesh,Marketing,3
4182,2019,Andhra Pradesh,Media & Entertainment,2
4183,2019,Andhra Pradesh,Other Specialty Retailers,1
4184,2019,Andhra Pradesh,Professional & Commercial Services,10
4185,2019,Andhra Pradesh,Real Estate,3
4186,2019,Andhra Pradesh,Renewable Energy,4
4187,2019,Andhra Pradesh,Retail,5
4188,2019,Andhra Pradesh,Robotics,5
4189,2019,Andhra Pradesh,Security Solutions,3
4190,2019,Andhra Pradesh,Social Impact,1
4191,2019,Andhra Pradesh,Social Network,2
4192,2019,Andhra Pradesh,Technology Hardware,6
4193,2019,Andhra Pradesh,Telecommunication & Networking,1
4194,2019,Andhra Pradesh,Textiles & Apparel,3
4195,2019,Andhra Pradesh,Transportation & Storage,4
4196,2019,Arunachal Pradesh,Travel & Tourism,2
4197,2019,Assam,Aeronautics Aerospace & Defence,1
4198,2019,Assam,Agriculture,7
4199,2019,Assam,AI,1
4200,2019,Assam,Architecture Interior Design,1
4201,2019,Assam,Construction,2
4202,2019,Assam,Design,1
4203,2019,Assam,Education,11
4204,2019,Assam,Enterprise Software,1
4205,2019,Assam,Fashion,1
4206,2019,Assam,Food & Beverages,7
4207,2019,Assam,Green Technology,2
4208,2019,Assam,Healthcare & Lifesciences,3
4209,2019,Assam,House-Hold Services,1
4210,2019,Assam,Human Resources,1
4211,2019,Assam,IT Services,3
4212,2019,Assam,Marketing,1
4213,2019,Assam,Non- Renewable Energy,1
4214,2019,Assam,Other Specialty Retailers,1
4215,2019,Assam,Professional & Commercial Services,4
4216,2019,Assam,Real Estate,1
4217,2019,Assam,Retail,1
4218,2019,Assam,Security Solutions,1
4219,2019,Assam,Technology Hardware,1
4220,2019,Assam,Textiles & Apparel,2
4221,2019,Assam,Transportation & Storage,4
4222,2019,Assam,Travel & Tourism,7
4223,2019,Bihar,Agriculture,10
4224,2019,Bihar,AI,1
4225,2019,Bihar,AR VR (Augmented + Virtual Reality),1
4226,2019,Bihar,Art & Photography,1
4227,2019,Bihar,Automotive,1
4228,2019,Bihar,Construction,46
4229,2019,Bihar,Design,1
4230,2019,Bihar,Education,9
4231,2019,Bihar,Events,1
4232,2019,Bihar,Finance Technology,1
4233,2019,Bihar,Food & Beverages,5
4234,2019,Bihar,Green Technology,4
4235,2019,Bihar,Healthcare & Lifesciences,11
4236,2019,Bihar,House-Hold Services,4
4237,2019,Bihar,Human Resources,4
4238,2019,Bihar,Internet of Things,4
4239,2019,Bihar,IT Services,14
4240,2019,Bihar,Marketing,6
4241,2019,Bihar,Media & Entertainment,2
4242,2019,Bihar,Other Specialty Retailers,1
4243,2019,Bihar,Pets & Animals,1
4244,2019,Bihar,Professional & Commercial Services,6
4245,2019,Bihar,Real Estate,1
4246,2019,Bihar,Renewable Energy,6
4247,2019,Bihar,Retail,4
4248,2019,Bihar,Robotics,1
4249,2019,Bihar,Security Solutions,2
4250,2019,Bihar,Social Impact,1
4251,2019,Bihar,Technology Hardware,1
4252,2019,Bihar,Textiles & Apparel,1
4253,2019,Bihar,Transportation & Storage,4
4254,2019,Bihar,Travel & Tourism,1
4255,2019,Chandigarh,Agriculture,2
4256,2019,Chandigarh,AI,2
4257,2019,Chandigarh,Analytics,2
4258,2019,Chandigarh,Automotive,1
4259,2019,Chandigarh,Education,4
4260,2019,Chandigarh,Finance Technology,4
4261,2019,Chandigarh,Food & Beverages,2
4262,2019,Chandigarh,Green Technology,1
4263,2019,Chandigarh,Healthcare & Lifesciences,5
4264,2019,Chandigarh,Human Resources,1
4265,2019,Chandigarh,IT Services,7
4266,2019,Chandigarh,Marketing,2
4267,2019,Chandigarh,Other Specialty Retailers,1
4268,2019,Chandigarh,Professional & Commercial Services,1
4269,2019,Chandigarh,Renewable Energy,1
4270,2019,Chandigarh,Sports,1
4271,2019,Chandigarh,Telecommunication & Networking,2
4272,2019,Chandigarh,Transportation & Storage,1
4273,2019,Chandigarh,Travel & Tourism,1
4274,2019,Chhattisgarh,Advertising,2
4275,2019,Chhattisgarh,Agriculture,28
4276,2019,Chhattisgarh,AI,1
4277,2019,Chhattisgarh,Analytics,1
4278,2019,Chhattisgarh,Architecture Interior Design,2
4279,2019,Chhattisgarh,Art & Photography,1
4280,2019,Chhattisgarh,Automotive,4
4281,2019,Chhattisgarh,Chemicals,1
4282,2019,Chhattisgarh,Computer Vision,1
4283,2019,Chhattisgarh,Construction,1
4284,2019,Chhattisgarh,Dating Matrimonial,1
4285,2019,Chhattisgarh,Design,1
4286,2019,Chhattisgarh,Education,13
4287,2019,Chhattisgarh,Enterprise Software,2
4288,2019,Chhattisgarh,Finance Technology,2
4289,2019,Chhattisgarh,Food & Beverages,3
4290,2019,Chhattisgarh,Green Technology,4
4291,2019,Chhattisgarh,Healthcare & Lifesciences,16
4292,2019,Chhattisgarh,House-Hold Services,3
4293,2019,Chhattisgarh,Internet of Things,3
4294,2019,Chhattisgarh,IT Services,15
4295,2019,Chhattisgarh,Marketing,4
4296,2019,Chhattisgarh,Media & Entertainment,6
4297,2019,Chhattisgarh,Non- Renewable Energy,1
4298,2019,Chhattisgarh,Pets & Animals,1
4299,2019,Chhattisgarh,Professional & Commercial Services,8
4300,2019,Chhattisgarh,Real Estate,1
4301,2019,Chhattisgarh,Renewable Energy,7
4302,2019,Chhattisgarh,Retail,5
4303,2019,Chhattisgarh,Robotics,3
4304,2019,Chhattisgarh,Safety,1
4305,2019,Chhattisgarh,Security Solutions,1
4306,2019,Chhattisgarh,Social Impact,3
4307,2019,Chhattisgarh,Social Network,1
4308,2019,Chhattisgarh,Sports,1
4309,2019,Chhattisgarh,Technology Hardware,5
4310,2019,Chhattisgarh,Transportation & Storage,5
4311,2019,Chhattisgarh,Travel & Tourism,4
4312,2019,Dadra and Nagar Haveli and Daman and Diu,Advertising,1
4313,2019,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1
4314,2019,Dadra and Nagar Haveli and Daman and Diu,Retail,1
4315,2019,Delhi,Advertising,18
4316,2019,Delhi,Aeronautics Aerospace & Defence,7
4317,2019,Delhi,Agriculture,39
4318,2019,Delhi,AI,41
4319,2019,Delhi,Analytics,15
4320,2019,Delhi,Animation,3
4321,2019,Delhi,AR VR (Augmented + Virtual Reality),7
4322,2019,Delhi,Architecture Interior Design,9
4323,2019,Delhi,Art & Photography,4
4324,2019,Delhi,Automotive,17
4325,2019,Delhi,Chemicals,7
4326,2019,Delhi,Computer Vision,3
4327,2019,Delhi,Construction,39
4328,2019,Delhi,Dating Matrimonial,3
4329,2019,Delhi,Design,7
4330,2019,Delhi,Education,107
4331,2019,Delhi,Enterprise Software,34
4332,2019,Delhi,Events,12
4333,2019,Delhi,Fashion,21
4334,2019,Delhi,Finance Technology,56
4335,2019,Delhi,Food & Beverages,61
4336,2019,Delhi,Green Technology,45
4337,2019,Delhi,Healthcare & Lifesciences,123
4338,2019,Delhi,House-Hold Services,10
4339,2019,Delhi,Human Resources,42
4340,2019,Delhi,Internet of Things,18
4341,2019,Delhi,IT Services,142
4342,2019,Delhi,Marketing,40
4343,2019,Delhi,Media & Entertainment,37
4344,2019,Delhi,Nanotechnology,3
4345,2019,Delhi,Non- Renewable Energy,5
4346,2019,Delhi,Other Specialty Retailers,12
4347,2019,Delhi,Pets & Animals,4
4348,2019,Delhi,Professional & Commercial Services,101
4349,2019,Delhi,Real Estate,12
4350,2019,Delhi,Renewable Energy,47
4351,2019,Delhi,Retail,37
4352,2019,Delhi,Robotics,9
4353,2019,Delhi,Safety,6
4354,2019,Delhi,Security Solutions,14
4355,2019,Delhi,Social Impact,14
4356,2019,Delhi,Social Network,26
4357,2019,Delhi,Sports,12
4358,2019,Delhi,Technology Hardware,36
4359,2019,Delhi,Telecommunication & Networking,23
4360,2019,Delhi,Textiles & Apparel,25
4361,2019,Delhi,Transportation & Storage,35
4362,2019,Delhi,Travel & Tourism,39
4363,2019,Goa,Advertising,1
4364,2019,Goa,Aeronautics Aerospace & Defence,1
4365,2019,Goa,Agriculture,3
4366,2019,Goa,Art & Photography,1
4367,2019,Goa,Automotive,1
4368,2019,Goa,Chemicals,1
4369,2019,Goa,Construction,1
4370,2019,Goa,Dating Matrimonial,1
4371,2019,Goa,Design,2
4372,2019,Goa,Education,2
4373,2019,Goa,Enterprise Software,2
4374,2019,Goa,Finance Technology,2
4375,2019,Goa,Food & Beverages,1
4376,2019,Goa,Green Technology,1
4377,2019,Goa,Healthcare & Lifesciences,1
4378,2019,Goa,IT Services,7
4379,2019,Goa,Marketing,4
4380,2019,Goa,Professional & Commercial Services,1
4381,2019,Goa,Renewable Energy,2
4382,2019,Goa,Retail,1
4383,2019,Goa,Safety,1
4384,2019,Goa,Security Solutions,1
4385,2019,Goa,Technology Hardware,2
4386,2019,Goa,Travel & Tourism,1
4387,2019,Gujarat,NOT SPECIFIED,1
4388,2019,Gujarat,Advertising,6
4389,2019,Gujarat,Aeronautics Aerospace & Defence,7
4390,2019,Gujarat,Agriculture,26
4391,2019,Gujarat,AI,12
4392,2019,Gujarat,Analytics,1
4393,2019,Gujarat,AR VR (Augmented + Virtual Reality),4
4394,2019,Gujarat,Architecture Interior Design,6
4395,2019,Gujarat,Art & Photography,3
4396,2019,Gujarat,Automotive,14
4397,2019,Gujarat,Chemicals,8
4398,2019,Gujarat,Computer Vision,4
4399,2019,Gujarat,Construction,26
4400,2019,Gujarat,Design,8
4401,2019,Gujarat,Education,26
4402,2019,Gujarat,Enterprise Software,14
4403,2019,Gujarat,Events,3
4404,2019,Gujarat,Fashion,12
4405,2019,Gujarat,Finance Technology,14
4406,2019,Gujarat,Food & Beverages,28
4407,2019,Gujarat,Green Technology,20
4408,2019,Gujarat,Healthcare & Lifesciences,78
4409,2019,Gujarat,House-Hold Services,4
4410,2019,Gujarat,Human Resources,7
4411,2019,Gujarat,Internet of Things,15
4412,2019,Gujarat,IT Services,70
4413,2019,Gujarat,Marketing,7
4414,2019,Gujarat,Media & Entertainment,12
4415,2019,Gujarat,Nanotechnology,4
4416,2019,Gujarat,Non- Renewable Energy,7
4417,2019,Gujarat,Other Specialty Retailers,7
4418,2019,Gujarat,Pets & Animals,2
4419,2019,Gujarat,Professional & Commercial Services,39
4420,2019,Gujarat,Real Estate,2
4421,2019,Gujarat,Renewable Energy,31
4422,2019,Gujarat,Retail,10
4423,2019,Gujarat,Robotics,7
4424,2019,Gujarat,Safety,2
4425,2019,Gujarat,Security Solutions,5
4426,2019,Gujarat,Social Impact,5
4427,2019,Gujarat,Social Network,8
4428,2019,Gujarat,Sports,7
4429,2019,Gujarat,Technology Hardware,34
4430,2019,Gujarat,Telecommunication & Networking,1
4431,2019,Gujarat,Textiles & Apparel,8
4432,2019,Gujarat,Transportation & Storage,11
4433,2019,Gujarat,Travel & Tourism,7
4434,2019,Haryana,Advertising,7
4435,2019,Haryana,Aeronautics Aerospace & Defence,5
4436,2019,Haryana,Agriculture,18
4437,2019,Haryana,AI,23
4438,2019,Haryana,Analytics,7
4439,2019,Haryana,AR VR (Augmented + Virtual Reality),6
4440,2019,Haryana,Architecture Interior Design,5
4441,2019,Haryana,Art & Photography,4
4442,2019,Haryana,Automotive,11
4443,2019,Haryana,Chemicals,1
4444,2019,Haryana,Construction,36
4445,2019,Haryana,Design,6
4446,2019,Haryana,Education,61
4447,2019,Haryana,Enterprise Software,18
4448,2019,Haryana,Events,1
4449,2019,Haryana,Fashion,13
4450,2019,Haryana,Finance Technology,26
4451,2019,Haryana,Food & Beverages,35
4452,2019,Haryana,Green Technology,26
4453,2019,Haryana,Healthcare & Lifesciences,58
4454,2019,Haryana,House-Hold Services,7
4455,2019,Haryana,Human Resources,17
4456,2019,Haryana,Internet of Things,11
4457,2019,Haryana,IT Services,87
4458,2019,Haryana,Marketing,24
4459,2019,Haryana,Media & Entertainment,12
4460,2019,Haryana,Nanotechnology,1
4461,2019,Haryana,Non- Renewable Energy,2
4462,2019,Haryana,Other Specialty Retailers,4
4463,2019,Haryana,Pets & Animals,2
4464,2019,Haryana,Professional & Commercial Services,29
4465,2019,Haryana,Real Estate,6
4466,2019,Haryana,Renewable Energy,23
4467,2019,Haryana,Retail,21
4468,2019,Haryana,Robotics,1
4469,2019,Haryana,Safety,2
4470,2019,Haryana,Security Solutions,6
4471,2019,Haryana,Social Impact,5
4472,2019,Haryana,Social Network,10
4473,2019,Haryana,Sports,7
4474,2019,Haryana,Technology Hardware,17
4475,2019,Haryana,Telecommunication & Networking,10
4476,2019,Haryana,Textiles & Apparel,8
4477,2019,Haryana,Transportation & Storage,19
4478,2019,Haryana,Travel & Tourism,23
4479,2019,Himachal Pradesh,Construction,4
4480,2019,Himachal Pradesh,Education,1
4481,2019,Himachal Pradesh,Food & Beverages,1
4482,2019,Himachal Pradesh,Green Technology,1
4483,2019,Himachal Pradesh,Healthcare & Lifesciences,2
4484,2019,Himachal Pradesh,Human Resources,1
4485,2019,Himachal Pradesh,Internet of Things,1
